username,content
Della_JKT48,Pas pagi pagi aku bangun warnanya nyala gtu trus aku kaya ayam gtu ahhaha;( Tapi akan dwarnain hitam lgi
Della_JKT48,Jadi aku kan kemarin bosan abis itu coba cat rambut Tadinya mau dark brown Trus kata sidebby warna merah2 bule aja Abis itu..
Della_JKT48,@Nadila_JKT48
Della_JKT48,@Nadila_JKT48 rambut ayam~
Della_JKT48,"Pas dia manggil aku Akunya juga bingung gabisa Trus aku nanya masnya Jadi,Bisa deh Untung dia manggil aku,kalo ngga gaakan bisa:("
Della_JKT48,Hari ini kesel banget sma adek aku Lagi istirahat duduk Tba2 dpanggil dg panik Ternyata dia gatau mencet tombol minuman automatic touch:(
Della_JKT48,Gimana hari ini halooo? Kalo aku ibadah abis itu nemenin adek aku belanja..
Della_JKT48,Hello from us @DebbyshintaLova
Della_JKT48,Centil ih
Della_JKT48,Hallooooow Aktivitasnya apa hari ini ? Kalo aku ibadah nih sma sodara aku sma debby Mau salam?
Della_JKT48,@Cindvia_JKT48 yup.. Yukk
Della_JKT48,@SaragihReno @Dena_JKT48 @Sisil_JKT48 @Via_JKT48 ibuuu noni aku mimpiin kamu :( like nightmare nih
Della_JKT48,Happy sundayy
Della_JKT48,Nanti jangan lupa ibadah minggunya yahh Asikk
Della_JKT48,Hay abis ibadah jalan2 sma bro sis Untuk makan makan dan makan hahah Tapi sekarang udah di jalan mau pulang&gt;_&lt;
Della_JKT48,@M_DesyJKT48 hbd
Della_JKT48,RT @regina_JKT48: Merry Christmas semoga damai Natal menyertai kita semua
Della_JKT48,Hallo merry christmast semuanyaa &gt;_&lt;
Della_JKT48,Posesif kali
Della_JKT48,Ahkirnya berahkir juga penderitaan menggoreng chicken wings siap saji ~~padahal tinggal goreng tapi suka lebay sndiri sma cipratan minyak :(
Della_JKT48,RT @officialJKT48: #JKT48BELIEVE akan tayang di @langitRTV tgl 24 Desember 2016 pkl 22.00 WIB
Della_JKT48,"Biasa yupi gengsi gtu Padahal mah tiap kemana2 tuh botol juga dibawa2,tapi pas ada aku diumpetin gtu Ngerti lah cici dellanya"
Della_JKT48,Ada maknanya kan.. hufttt Aku tuh orangny cerdas lah tau mana yg baik mana yg ga buat member Apalagi jadwal pdat Biar gk lupa mnum Sekian
Della_JKT48,@Cindvia_JKT48 g
Della_JKT48,"Kenapa bening : jadi kalo udh mau habis keliatan,habis itu kan diisi lagi Biar ga kurang minumm gtu Tapi itu ada sarung nya kok"
Della_JKT48,Jadi aku kasih botol minum bening gtu Biar siapapun yg dapet slalu ngisi dengan air mineral abis itu klo udah mau habis kan keliatan
Della_JKT48,"Ihh ada bungkusnya yg memperindah,Itu tuh ada maksudnya kenapa kaya gtuuu"
Della_JKT48,Padahal kado yg yupi dapet itu aku nyarinya susah banget Mana telat bangun kan Udah itu harus ngumpul ontime Udah itu buru2 beli deh
Della_JKT48,Bagus kan Kaya artistik gitu Coba deh kirimin ditwiter pasti smua sukaa
Della_JKT48,Hallo gimana nih hari ini Gimana persiapan besok buat eve chrismast Udah ga sabar nih
Della_JKT48,Pingin makan tapi malassss Aktivitasnya what ur doing nih??
Della_JKT48,Have a nice day
Della_JKT48,RT @shaniaJKT48: I love team J! I do! Yossha! #TeamJ4nniversary
Della_JKT48,Heppi besdayyy tim J Ehhehe makin kompak yah Seneng banget udh 4 tahun ngerasain suka duka. NYa barang2? *plak
Della_JKT48,@Viny_JKT48
Della_JKT48,Tadi balik bareng lidyaa trus bercanda2 cerita2 serius ala org pinter gtu Tapi skg udah di mobil online lagi hahah Transit transit
Della_JKT48,Masa tadi tukeran kado aku dapet kadonya shania nih Trus yupi dapet kado aku trus dia bete :(padahal kan bagussh
Della_JKT48,@Cindvia_JKT48 b aja
Della_JKT48,Terima kasih untuk event hari ini &gt;_&lt;
Della_JKT48,Live report saat ini @Sisil_JKT48 @Via_JKT48 @Eve_JKT48
Della_JKT48,Ketemu di event chrusmast hari ini yahh &gt;_&lt;
Della_JKT48,Ya ya ya Diet
Della_JKT48,Pipinya menggendut .. Hm
Della_JKT48,Zoom
Della_JKT48,Ini gue guys yg dkerjain angel :(
Della_JKT48,Teloletnya udahan ya ya ya ? Ahahah
Della_JKT48,Emang kakanya lebih humoris yah Cantikanckakanya juga lag Huft Udah ah bobo Good night Jangan lupa bcnda yah kalian biar bahagia
Della_JKT48,Trus aku ngomong hal yg sama aku ulang2in biar dia kesel Bahkan aku ngmg telolet Stiap dia marah hahaha Trus dia malah mkn galak
Della_JKT48,Yah emang lebih galak dia daripada aku Aku emg kaka impian deh. Dimarahin adek malah ketawa2 Trus aju isengin lgi biar makin kesel
Della_JKT48,Nyampe rumahh Adik aku si debby malah marah2 ahahah Ternyata aku ngeberantakin kamar trus gk tanggung jawab wkkw
Della_JKT48,@shaniaJKT48 good night yah aku bobo dluan
Della_JKT48,@shaniaJKT48 :( kasian yah yg jdi della skg
Della_JKT48,@shaniaJKT48 okay see u soon atur date kita berdua yah sosweat deh kt
Della_JKT48,@shaniaJKT48 mau yuk captain..kamu tau curry ga? Makanan yg dri jeoang gtu lho.tau ga?
Della_JKT48,"Padahal sering aku blg ""sak rawat cara makan deh nanti kalo kamu makin bodoh gimana"";( tpi gk mempan dkasih tau jadinya aku ny keikut deh"
Della_JKT48,Kalo sama saktia beda Seminggu ketemu dia Kalo gk makan mie instan makannya jungfood ayam:( Pantesan dia bgtu
Della_JKT48,Apalagi kalo sama saktia Kadang aku kan kepingin makan makanan yg agak agak western kaya ramen gtu kan Tapi..
Della_JKT48,Makannya sendirian pasti hahha Soalny saktia sisil gasuka makanan gtuan :( Mereka makannya nasi ayam terus
Della_JKT48,Pingin sekali sama makanan yg namanya curry ..tapi belom sempet :(
Della_JKT48,@Cindvia_JKT48 g
Della_JKT48,Dh lm gtmu ~@Cindvia_JKT48
Della_JKT48,"RT @officialJKT48: Teman2, udah pada liat ini belum??"
Della_JKT48,@S_AngelJKT48 hbd
Della_JKT48,Ginana hari ininih hemmm??
Della_JKT48,Selamat malam hayy Mau pergi makan nih tapi niat belom kekumpul
Della_JKT48,Sekarang lgi djalan pulang Sptny ingun bobok hahaa good night god bless yahh semuanya&gt;_&gt;
Della_JKT48,"Isenginnya lidya sma nadila Pas mereka lagi tidur aku nyalahin flash hp sambil blg "" matahari sudah terbit"""
Della_JKT48,Abisnya bosen bgt deh serius Aku ga bisa kalo perjalanan jauh cuma diem bengong aja Gkada colour nya gtuh~~~
Della_JKT48,Jadilah bercandah ~~~
Della_JKT48,Yaudah deh karna seinggok lidya sebelah aku Yaudah deh Aku isengin sampe bangun Abis itu kita berdua isengin nadila Bangun juga deh
Della_JKT48,Sudah mau sampai jakarta Jadi dibus cma tdur 15 menit trus yg lainnya pada bobo Trus aku bosan Rasanya pingin bercanda gtu
Della_JKT48,(Dsuruh foto trus share )@Lidya_JKT48
Della_JKT48,Makasih buat acara handshake haru ini Seru yah Banyak ketemu orang orang baruuu
Della_JKT48,Sesi 6
Della_JKT48,Cilor juga enak sak...
Della_JKT48,Happy sunday Handshaje ya ya ya ???
Della_JKT48,Habis selesai makan dan mandi Sekarang mau bobok Besok bangun pagi nih See u hs y
Della_JKT48,Makasih yah yg udah datang semuanya &gt;_&lt; Besok masih ada handshake Aku ada di sesi 2&amp;6 lho Sampai bertemu yaah
Della_JKT48,Hay ginana tadi konser ny seru yahh&gt;_&lt; Aku bawain kagami sma ameno nih unitnya tadi
Della_JKT48,Wihhhh beberapa jam lagi nih #JKT48Believe
Della_JKT48,Hallo Ketemu nanti malam ya
Della_JKT48,RT @SaragihReno: Hello @Della_JKT48 jgn bilang2 ye sm2 temen km devilsattack. Klo kita foto b2 n share di tweet. Nanti mrk minta foto baren
Della_JKT48,@SaragihReno oooooo
Della_JKT48,Serupa tapi tak sama ..
Della_JKT48,RT @dahSyatMusik: Ternyata misteri guestnya adalah Deby cewe yang di instagramnya @AnwarMCI4 uhuyy :D #JumatDrama
Della_JKT48,Wew
Della_JKT48,Iya ceritanya gtu saja Ahaha yaudah mau bobok dluuu Good night God bless Jangan lupa berdoa yahhh
Della_JKT48,Obok obok lemari aja deh. Terus ketemu juga ahkirnya apa yg pantas dgunakan Ketemu dkonser dan hs bandung yayyy
Della_JKT48,2 hari yg lalu baru ingrt mau kecilin baju yg sangat kebesaran buat hs Trus tukang jait langgananya gaada Dan ahkirnya..
Della_JKT48,Jangan lupa handshake sama aku yah Huhuw~ Jadi aku ada ceruta
Della_JKT48,@shaniaJKT48 selamat malem capt...
Della_JKT48,Tadinya sih mau beli Tapi gajadi jadi nya foto aja deh
Della_JKT48,Jadi cuma nemenin sisil saktia yg belanja saja nih Trus ddalem fitting room sekitar 20 menit ga kluar2~
Della_JKT48,Udah lama ga ke mall ~ @Via_JKT48 @Sisil_JKT48
Della_JKT48,RT @officialJKT48: 5th Anniversary Concert &amp; Haruka Nakagawa Graduation Ceremony #JKT48BELIEVE Dapatkan segera tiketnya!
Della_JKT48,Hay Kgn g??
Della_JKT48,Sudah ngantuk sekali Tapi masihsedang menunggu jemputan dirumah sisil ...
Della_JKT48,Hayyy Hallooo Hari ini bahagia sekali rasanyaa Kalia gimana nihh ???
Della_JKT48,@Lidya_JKT48 astaga
Della_JKT48,RT @Sisil_JKT48: Desember ini persembahkan oleh...
Della_JKT48,Coba dulu baru beli
Della_JKT48,"Aku jawab""ok"" karna gamau ngeluarin britishnya aja Gamau sombong"
Della_JKT48,Ini abang diaplikasi online siang2 udah pingin berconversasion sama aku aja ~~
Della_JKT48,"RT @RChikanoJKT48: Jadi banyak kenangan juga aku lihat fans,fans juga sama kayak waktu SG aku senang deh Kalo waktunya lewat, jgn lupa K3"
Della_JKT48,Asal jangan film horor aja Aku gaberani klo nonton sendirian gtu horor~ Btw sudah malam ya Sptny nonton ny dlanjutkan bsk saja Night
Della_JKT48,Lgi kepo sma film romance drama gtu hahah Apalagi yah yg bagus kra2? Bosen nontony horor teruss ._.
Della_JKT48,Habis nonton film evergreen love jepang Haahh bagus sekali tapi ga sampe abis karna nontonnya gratisqn diaplikasiny gk bisa :(
Della_JKT48,"Gapapa guys..manager kita pingin becanda,tapi pas dbcandain jual mahal"
Della_JKT48,Gimana hari ini? Kalo aku teater abis itu ibadah abis itu tadi lanjut latihan sama makan biar genduts Kalian kalian ??
Della_JKT48,Hay
Della_JKT48,Aku ada ds sesi dua yah Tapi sekarang ibadah dlu ehheeh Selamat hari minggu ceriaa
Della_JKT48,Cikacang kangen Kangen cikacang @Via_JKT48 @Sisil_JKT48 @RChikanoJKT48 @IinKawaii
Della_JKT48,Haalloow happy sunday dan selamat pagii Hari ini jangan lupa ibadah nya dan hadir dishow dua ya
Della_JKT48,Sudah mau take off kemudian ada foto sma angel bawel @S_AngelJKT48
Della_JKT48,Berbagi itu indahhh~ @Via_JKT48 @Sisil_JKT48
Della_JKT48,@SaragihReno :( maafin kita yah malu2in @Via_JKT48 @Sisil_JKT48
Della_JKT48,@SaragihReno Manager ini tau yg terbaik buat kita @Via_JKT48 @Sisil_JKT48
Della_JKT48,Trus aku ambil lipstick yang jatoh trus aku gkmau liat muka siapa2 trus aku langsung jalan keluar trus untung mbaknya baik &gt;_&lt;
Della_JKT48,Pas aku liat bawah tester lipstick ny patah Pas aku nengok kebelakang ada mbaknya sama sisil sma saktia Trus aku stuck~~
Della_JKT48,Nah gak lama kemudian aku liat tester lipstick gitu kan Trus aku buka Abis aku buka lipstick nya jatoh kebanting.. Terus
Della_JKT48,Jadi kan lagi dibandara abis itu ketoko makeup gtu sma sisil sama saktia Nah abis itu aku agak mencar sama mereka liat2nya..
Della_JKT48,Ada cerita nih~~~
Della_JKT48,RT @Sisil_JKT48: DevilsAttack gaul #DevilsKekinian
Della_JKT48,RT @Via_JKT48: Paduan suara jkt48 #Devilspadus
Della_JKT48,Paduan suara jkt48 #Devilspadus
Della_JKT48,Ter-unch ???
Della_JKT48,RT @Via_JKT48: Jeluarga @Della_JKT48 @Sisil_JKT48 @kinalJKT48 @shaniaJKT48 @HarukaN_JKT48 @S_AngelJKT48
Della_JKT48,@Vanka_JKT48 gratis yahhh..kan udah dipuji Anggep aja keluarga~
Della_JKT48,Enak banget nih ikan cakalang mamanya tacilll @Vanka_JKT48 Parah parah~~~
Della_JKT48,Jangan nyesel yah yg gk nonton kita smua hari ini @Via_JKT48 @Sisil_JKT48
Della_JKT48,Hayy terika kasih yg sudah datan ke #BelieveforJ &gt;_&lt;
Della_JKT48,See you #BelieveforJ
Della_JKT48,@HarukaN_JKT48 cie satu panggung sma devils Jangan grogi yaaa&gt;_&lt;
Della_JKT48,Maksudnyaa malam ini yaa
Della_JKT48,Besok yaaa
Della_JKT48,Cie mamihhhhh alis teball
Della_JKT48,@shaniaJKT48 @DebbyshintaLova kakanya emang mendekati sempurna
Della_JKT48,Kami mungkin frustasi~~~@DebbyshintaLova
Della_JKT48,Baru mau bobo kepikiran ramenn Udah ah bobo aja siapa tau ketemu dimimpi ?? God night smuanya Hag hah
Della_JKT48,Jadinya seneng deh sekarang eheheh Btw kangen nih sama saktia sama sisil Kgn dmarahin kalo kepalabatunya aku lgi kambuh hahaha
Della_JKT48,Hari ini aku sebenernya lagi gkenak badan Trus dihibur sama debby Dsuruh acting diaplikasi snap dia ahaha
Della_JKT48,Hello there ??? Apa kabar nihhh???? H-2 nihh
Della_JKT48,RT @Cindvia_JKT48: @Della_JKT48 iyaaa wiii semangat ya cici!
Della_JKT48,@Cindvia_JKT48 besoknya tim J &gt;_&lt;
Della_JKT48,@DebbyshintaLova gengsi mah wajar
Della_JKT48,CIye banget kan dia Emang gtu kalo udah kenal pasti sayang Mw knl g??
Della_JKT48,"Hari ini hibernasi Abis hibernasi Nonton stand up comedy,seru banget deh Trus sekarang diajak paksa makan sama debi Ktny ""biar gendut"""
Della_JKT48,Iya nghits .tapi alisnya jangan tebel2 yah :(
Della_JKT48,H-3 Surabaya yuhuuuuuuuuuu
Della_JKT48,Ciye artis ??
Della_JKT48,@shaniaJKT48 @Via_JKT48 gapapa capt Kalo udah keluarga jangan takut jelek yah:) kan udah saling mengerti @Sisil_JKT48
Della_JKT48,Iya pasti ga ngerti hahah Yaudah ah tidur Smoga besok pas bangun udah menjadi della yg dicintai smua orang &gt;_&lt;
Della_JKT48,Trus hari ini sakit kepala Abis itu dsuruh uty makan dmobilnya ahah Baik yah kaya punya ade yg baik? Emg adek aku
Della_JKT48,Bahkan tadi pas ada kegiatan latihan aku cengo cengo gtu pikirannya kaya kosong tapi jiwanya hidup Ngerti ngga?
Della_JKT48,Hari ini nebeng uty gtu Abis itu dia ngomong sepanjang trus aku jawabnya apa Gafokusss nya lagi datang terus haahha
Della_JKT48,Aku gasuka kalo lagi ada kegiatan minum obat Soalnya nanti pasti bete sendiri kemudian gkada fokus2 nya ahha
Della_JKT48,Flu
Della_JKT48,Dbuat kalem dulu Biar dipuji ??
Della_JKT48,Halooooooo apa kabar ?? Aku abis ibadah nih heheh Seru banget ketemu teman2 banyak juga &gt;_&lt; Kalian gimana hari ini ??
Della_JKT48,Happy sunday
Della_JKT48,Abis selesai kegiatan nih Trus barangnya ketinggalan Kalo malem emang gitu suka ga fokus Biasa pekerja keras banyak pikiran
Della_JKT48,@DebbyshintaLova cye?
Della_JKT48,Eh maksudnya hari Duh typo ~~
Della_JKT48,Cuaca hati ini menduung yah?? Hati2 djalan semuanyaaa
Della_JKT48,RT @officialJKT48: Christmas is near! Let's sing along with JKT48 on iTunes: #ChristmaswithJKT48
Della_JKT48,Bawel bgt nih dari kemarin Efek hari ini makan miiiie Bobo ahhh kamu semangat yah aktivitasnyaa smuaa God bless
Della_JKT48,Bingung nyaa sampe 2 jam ahhaha Trus mbak2 tokony bisik2 ketmnnya kan Aku ribet gtu disangka ga dbeli haha Tapi dibeli ko
Della_JKT48,"Hallo lagi dijalan pulangsama dek debby nih abiss senang2,cerita2,ketawa..ahah intinya make a good day Trus tadi aku mau beli lipstick .."
Della_JKT48,???
Della_JKT48,"RT @Yona_JKT48: ""Keberadaan semuanya adalah dukungan"" #newJourney #K3luargaBaru #TeamTReborn @Lidya_JKT48 #JKT48Lyr"
Della_JKT48,Selamat beristirahat semuanya Jangan lupa berdoa Jangan lupa senang Jangan lupa sayang menyayang God bless you
Della_JKT48,Ihh baik banget sih kapten kita Peyuk dong
Della_JKT48,Sill kita sama sil.. jangan jangan Apa gara2 saktia ?:(
Della_JKT48,Udah ah aku membawel Kayanya efek makan banyak dbandung jadi bahagia ~ Kan aku pendiam sekarang Kaya gini
Della_JKT48,Harus berenang? Aduh aku gasuka berenang nanti menghitam trus dkatain kusam :( Naik tangga? Aduh capek:( Yaudah dterika aja deh yah
Della_JKT48,Kayanya aku ga nambah tinggi Gara2 gapernah sarapan deh kwkwk Apa gara2 main sma devils ??
Della_JKT48,Yaudahlah Pendek gappa yg penting agak cantik ahah Jadi hari ini ngapain aja aktivitasnya?
Della_JKT48,Abis aku ga makan sayuran Gasuka susu Gasuka ikan Gagitu suka ayam Gasuka tahu tempe Bahkan jarang makan jga setiap hari hahaha
Della_JKT48,Iya nih kyny udah gabisa tinggi Padahal taun depan abis kuliahmau daftar pramugari bgt Tpi kayanya ga bisa nambah deh:(
Della_JKT48,Parah nih Gara2 saktua deh aku gk terlihat ouija ratu para idol
Della_JKT48,"Iyaa tau 158cm Masa pendek terus sih:( Tau ga? Hari ini aku kaaya alay banget deh dbandung Teruak teriak terus abis itu ngmgnya ""wew"""
Della_JKT48,wuw wuw~
Della_JKT48,Di bus kedinginan kemudian macet sekali ingin kejakarta hahah Asiknya ngapain yaa ??
Della_JKT48,Sudah selesai radionya hahah Seru banget yaaahh hahahah Tadi aku request lagu juga Trus bcnda2 wkwk bandung asik yaa
Della_JKT48,Search autoradio 88.9Fm Bandung official kalau mau liat kita streaming di ya..... cekidot~
Della_JKT48,@Dena_JKT48 iya deh by denaa yg kameranya bagus~
Della_JKT48,Ava baru Uw
Della_JKT48,"Cilorr goreng enak nihhh~~ bandung nih radio 88,9 fm uhuyy"
Della_JKT48,Gafokusnya hari ini Mau ambil atm tiba2 kartunya gatau kemana Bahkan gkinget terahkir dimana
Della_JKT48,"RT @officialJKT48: Link Live streaming audio &amp; visual JKT48 di @autoradio889fm 1 Desember 2016, pukul 15.00 WIB ht"
Della_JKT48,RT @Via_JKT48: @shaniaJKT48 bismillaaah #newJourney
Della_JKT48,Asik yah member ngetweet jam 00.00 ala ala tahun baru Ahahah bobo ahh
Della_JKT48,Wew
Della_JKT48,Bakal kangen juga sma shimai no uta Uww ;( Smoga kalian ttp mendukung yg namanya devils attack yah @Via_JKT48 @Sisil_JKT48
Della_JKT48,"Uwww K3sayangan aku banget nihh Bahkan malem2 ini chat dgrup trus blg""kangeen"" Bnr yah kalo udh kehilangan pasti ta"
Della_JKT48,Kan K3luarga..
Della_JKT48,Sudah sampai rumah dari kegiatan main main lucu hari ini ahahah Yg lain mana suaranyaa?
Della_JKT48,Hari ini mau ktemu lids sma saktia ahahah Sbnrnya sebelom pergi laper banget Trs mau coba masak nasi Tapi gbs on in respukernya:(
Della_JKT48,Biasa si ipuy kalo udah kangen gtu Gaberani blg dipendem gtu deh kaya kamuh~ Emang gtu kalo org udh kenal aku pasti sayangable
Della_JKT48,Ada yg mainnya no mention nih Kalian jangan gtu yah Apalagi yg cowo Gk jentel gitu kaya si ipu*?? Udh ah bobok
Della_JKT48,@Cindvia_JKT48 y
Della_JKT48,Yupi disini kaya bocah 7 tahun yah :( Skg aja udah tua diaa @Cindvia_JKT48 Ipuy tuak
Della_JKT48,Aku habis makan nih Tumben banget laper jam segini ahahha Nanti aktivitasnya apa nih? Kalo aku nanti besok ktmu saktia sma lidya
Della_JKT48,@M_DesyJKT48 yah di buku paketnya dcatet buku catatan lah Sans
Della_JKT48,Hallo hari ini bangun pagi nih jam 10 Have a nice day yahh
Dena_JKT48,"Eh lama2 kerasa juga wkwk Trus smalem udah ke dokter abis itu minum obat, bangun2 udah mendingan sih hehe"
Dena_JKT48,"Ohiya aku udah mendingan ko, trnyata emang harus ke dokter sih Sebenarnya udah dari semingguan ga enak badannya,tapi ga dirasa2in"
Dena_JKT48,Btw cepat banget udah 20tahun:( Perasaan masuk jeketi masih 15tahun waktu itu wkwk
Dena_JKT48,Jadi gimana? Bagus gak shay? Cincaylah shay
Dena_JKT48,"Lalu, warna kaos nya ku pilih hitam, karna cocok aja sm tema nya heheh"
Dena_JKT48,"Kalau dibelakangnya itu adalah rasi bintang, zodiak aku kan pisces.. jadi itu adalah gambar rasi bintang pisces"
Dena_JKT48,"Trus dibawahnya ada tulisan ""XX"" itu adalah angka umur aku yang ke 20 tahun"
Dena_JKT48,"Kenapa pelangi di senja hari? Karna aku suka waktu senja, adem banget kaya kamu wkwk"
Dena_JKT48,"Design kaos ultah aku itu dari bahasa latin ""ET IRIS IN TENEBRIS"" artinya : pelangi di senja hari"
Dena_JKT48,@officialJKT48 di order shay
Dena_JKT48,RT @officialJKT48: [INFO] Birthday T-shirt member untuk bulan Maret sudah bisa dipesan di Booth Official Merchandise JKT48 di Theater JKT48
Dena_JKT48,@officialJKT48
Dena_JKT48,"Ori, aku mau nya yg ori ori aja..nggak yg kw kw Bahagia trus ya! anak bawel @OriJKT48_"
Dena_JKT48,Haiii Besok aku ikut dahsyat hihi
Dena_JKT48,"RT @officialJKT48: [INFO] Saksikan penampilan JKT48 di @dahSyatMusik @OfficialRCTI tgl 14 Februari 2017, pukul 08.30 WIB!"
Dena_JKT48,"Valentine day with 4gulali Jadi dihari kasih sayang,mau ketemu oshi tersayang kan? Wkwk Dateng yaaa Pasti jd makin"
Dena_JKT48,RT @Uty_JKT48: Thank You Show 1 nyaa cieee ada foto sm dena yg masuk devils attack nih
Dena_JKT48,Makasih buat theaternya hari ini Tadi aku unitsong simaiuta hihi
Dena_JKT48,Sampai ketemu dishow 1 hari ini
Dena_JKT48,Pusing ne
